grad Bxy value
3,684786283768462
0,30631809346645694
1,2593225120042446
0,8657489420045379
1,342931911288195
0,37073569217334806
18,95601998997002
0,19370079977032384
1,0163516718985517
0,3324036892590496
1,6068322616951625
3,2609537616765203
0,20913936889989967
0,5465470705969929
6,089656427854201
0,36645035562579925
0,6930447452816046
1,0084163474744166
4,4022429709011925
3,7947910768272295
0,19116174902532793
0,5893287392593597
0,4887687604066108
1,6380919574693837
0,4843637342894636
0,8604019873973988
2,2808260155710474
0,6596355311029662
1,2931169928907755
